PlotID,Longitude,Latitude,CellID,CellY,CellX,Country,Author,Date of recording,Releve area (m2),Location uncertainty (m),Dataset
735217,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,6,500,Germany_gvrd
735218,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,12,500,Germany_gvrd
735219,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,4,500,Germany_gvrd
735220,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,4,500,Germany_gvrd
735221,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,10,500,Germany_gvrd
735223,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,4,500,Germany_gvrd
735224,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,7,500,Germany_gvrd
735225,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,16,500,Germany_gvrd
735226,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735227,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,12,500,Germany_gvrd
735228,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,7,500,Germany_gvrd
735229,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,7,500,Germany_gvrd
735230,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,5,500,Germany_gvrd
735231,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,5,500,Germany_gvrd
735232,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,5,500,Germany_gvrd
735233,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,6,500,Germany_gvrd
735234,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,6,500,Germany_gvrd
735235,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,3,500,Germany_gvrd
735236,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,6,500,Germany_gvrd
735237,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,14,500,Germany_gvrd
735238,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,6,500,Germany_gvrd
735239,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735241,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735242,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,30,500,Germany_gvrd
735244,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,50,500,Germany_gvrd
735245,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,8,500,Germany_gvrd
735247,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,12,500,Germany_gvrd
735249,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,20,500,Germany_gvrd
735261,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,50,500,Germany_gvrd
735262,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,5,500,Germany_gvrd
735263,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,6,500,Germany_gvrd
735264,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,4,500,Germany_gvrd
735265,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,24,500,Germany_gvrd
735266,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,6,500,Germany_gvrd
735267,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,12,500,Germany_gvrd
735268,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,20,500,Germany_gvrd
735269,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,20,500,Germany_gvrd
735270,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,20,500,Germany_gvrd
735271,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,25,500,Germany_gvrd
735272,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,16,500,Germany_gvrd
735273,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735275,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,30,500,Germany_gvrd
735276,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,30,500,Germany_gvrd
735277,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,50,500,Germany_gvrd
735278,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,20,500,Germany_gvrd
735279,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,15,500,Germany_gvrd
735280,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,18,500,Germany_gvrd
735281,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,15,500,Germany_gvrd
735282,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,55,500,Germany_gvrd
735283,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,6,500,Germany_gvrd
735284,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,6,500,Germany_gvrd
735285,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735286,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,15,500,Germany_gvrd
735287,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,16,500,Germany_gvrd
735289,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,12,500,Germany_gvrd
735290,11.951246,49.161659,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735291,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,18,500,Germany_gvrd
735292,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735293,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,40,500,Germany_gvrd
735294,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,95,500,Germany_gvrd
735295,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,15,500,Germany_gvrd
735296,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,15,500,Germany_gvrd
735297,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,95,500,Germany_gvrd
735298,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,14,500,Germany_gvrd
735300,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,13,500,Germany_gvrd
735301,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,95,500,Germany_gvrd
735302,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,95,500,Germany_gvrd
735303,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,105,500,Germany_gvrd
735304,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,105,500,Germany_gvrd
735306,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,7,500,Germany_gvrd
735314,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735315,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,20,500,Germany_gvrd
735316,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,10,500,Germany_gvrd
735317,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,20,500,Germany_gvrd
735318,11.992222,49.171673,10257240,49.17069388765,11.99569367635,Germany,,1-1-1993,30,500,Germany_gvrd
735320,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,13,500,Germany_gvrd
735322,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,12,500,Germany_gvrd
735323,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,25,500,Germany_gvrd
735325,11.952894,49.161982,10262635,49.16236055435,11.95402700985,Germany,,1-1-1993,50,500,Germany_gvrd
735428,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,21-9-1987,4,500,Germany_gvrd
735429,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,8-6-1988,4,500,Germany_gvrd
735430,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,28-8-1988,4,500,Germany_gvrd
735431,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,5-7-1987,4,500,Germany_gvrd
735432,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,31-5-1988,4,500,Germany_gvrd
735433,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,28-8-1988,4,500,Germany_gvrd
735434,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,5-7-1987,4,500,Germany_gvrd
735435,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,31-5-1988,4,500,Germany_gvrd
735436,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,28-8-1988,4,500,Germany_gvrd
735437,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,5-7-1987,4,500,Germany_gvrd
735438,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,31-7-1988,4,500,Germany_gvrd
735439,6.632395,50.368843,9478996,50.37069388285,6.62902703115,Germany,,17-9-1988,4,500,Germany_gvrd
735440,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735441,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-6-1988,4,800,Germany_gvrd
735442,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,8-8-1988,4,800,Germany_gvrd
735443,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735444,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-6-1988,4,800,Germany_gvrd
735445,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,8-8-1988,4,800,Germany_gvrd
735446,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735447,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,8-5-1988,4,800,Germany_gvrd
735448,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,8-8-1988,4,800,Germany_gvrd
735449,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735450,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-6-1988,4,800,Germany_gvrd
735451,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,8-8-1988,4,800,Germany_gvrd
735452,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735453,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-6-1988,4,800,Germany_gvrd
735454,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,8-8-1988,4,800,Germany_gvrd
735455,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,200,Germany_gvrd
735456,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735457,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,16-8-1988,4,200,Germany_gvrd
735458,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,4-6-1987,4,200,Germany_gvrd
735459,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735460,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,16-8-1988,4,200,Germany_gvrd
735461,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,18-5-1987,4,200,Germany_gvrd
735462,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,13-5-1988,4,200,Germany_gvrd
735463,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,16-8-1988,4,200,Germany_gvrd
735465,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735466,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,13-8-1988,4,200,Germany_gvrd
735467,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,200,Germany_gvrd
735468,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735469,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,12-8-1988,4,200,Germany_gvrd
735470,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,200,Germany_gvrd
735471,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,13-5-1988,4,200,Germany_gvrd
735472,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,12-8-1988,4,200,Germany_gvrd
735473,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735474,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,5-8-1988,4,200,Germany_gvrd
735475,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735476,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,12-8-1988,4,200,Germany_gvrd
735477,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735478,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,12-8-1988,4,200,Germany_gvrd
735479,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-9-1987,4,500,Germany_gvrd
735480,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,13-5-1988,4,500,Germany_gvrd
735481,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-8-1988,4,500,Germany_gvrd
735482,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,19-7-1987,4,500,Germany_gvrd
735483,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,13-5-1988,4,500,Germany_gvrd
735484,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-8-1988,4,500,Germany_gvrd
735485,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,19-7-1987,4,500,Germany_gvrd
735486,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,13-5-1988,4,500,Germany_gvrd
735487,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-8-1988,4,500,Germany_gvrd
735488,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,19-7-1987,4,500,Germany_gvrd
735489,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,13-5-1988,4,500,Germany_gvrd
735490,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-8-1988,4,500,Germany_gvrd
735491,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,18-9-1987,4,800,Germany_gvrd
735492,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-5-1988,4,800,Germany_gvrd
735493,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,17-8-1988,4,800,Germany_gvrd
735494,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,18-9-1987,4,800,Germany_gvrd
735495,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-5-1988,4,800,Germany_gvrd
735496,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,16-8-1988,4,800,Germany_gvrd
735497,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,18-9-1987,4,800,Germany_gvrd
735498,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-5-1988,4,800,Germany_gvrd
735499,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,16-8-1988,4,800,Germany_gvrd
735500,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,18-9-1987,4,800,Germany_gvrd
735501,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,10-5-1988,4,800,Germany_gvrd
735502,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,17-8-1988,4,800,Germany_gvrd
735503,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,18-9-1987,4,800,Germany_gvrd
735504,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,10-5-1988,4,800,Germany_gvrd
735505,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,17-8-1988,4,800,Germany_gvrd
735506,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-9-1987,4,500,Germany_gvrd
735507,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,13-5-1988,4,500,Germany_gvrd
735508,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-8-1988,4,500,Germany_gvrd
735509,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,19-7-1987,4,500,Germany_gvrd
735510,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,12-5-1988,4,500,Germany_gvrd
735511,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,17-8-1988,4,500,Germany_gvrd
735512,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,19-7-1987,4,500,Germany_gvrd
735513,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,12-5-1988,4,500,Germany_gvrd
735514,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,17-8-1988,4,500,Germany_gvrd
735515,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,19-7-1987,4,500,Germany_gvrd
735516,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,13-5-1988,4,500,Germany_gvrd
735517,6.639628,50.362132,9484397,50.36236054955,6.63736036445,Germany,,21-8-1988,4,500,Germany_gvrd
735518,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,800,Germany_gvrd
735519,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-6-1988,4,800,Germany_gvrd
735520,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,9-8-1988,4,800,Germany_gvrd
735521,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735522,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,7-6-1988,4,800,Germany_gvrd
735523,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,9-8-1988,4,800,Germany_gvrd
735524,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735525,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-6-1988,4,800,Germany_gvrd
735526,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,5-8-1988,4,800,Germany_gvrd
735527,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-7-1987,4,800,Germany_gvrd
735528,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,12-6-1988,4,800,Germany_gvrd
735529,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,9-8-1988,4,800,Germany_gvrd
735530,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,200,Germany_gvrd
735531,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,15-5-1988,4,200,Germany_gvrd
735532,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,13-8-1988,4,200,Germany_gvrd
735533,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,200,Germany_gvrd
735534,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,15-5-1988,4,200,Germany_gvrd
735535,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,12-8-1988,4,200,Germany_gvrd
735536,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,200,Germany_gvrd
735537,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,15-5-1988,4,200,Germany_gvrd
735538,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,12-8-1988,4,200,Germany_gvrd
735539,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,21-9-1987,4,200,Germany_gvrd
735540,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,14-5-1988,4,200,Germany_gvrd
735541,6.640991,50.367358,9478997,50.37069388285,6.63736036445,Germany,,12-8-1988,4,200,Germany_gvrd
735542,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,10-6-1987,4,800,Germany_gvrd
735543,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,31-5-1988,4,800,Germany_gvrd
735544,6.635253,50.366769,9478997,50.37069388285,6.63736036445,Germany,,9-8-1988,4,800,Germany_gvrd
